transaction_id,user_id,timestamp,amount,merchant_category,hour_of_day,day_of_week,distance_from_home,distance_from_last,time_since_last,is_weekend,is_night,velocity_1h,velocity_24h,is_fraud
TXN00111941,3410,2023-10-13 13:19:30.248664,79.55,grocery,13,4,3.5,2.6,4.0,0,0,0,1,0
TXN00128873,762,2023-12-31 20:57:27.024685,522.73,gas_station,20,6,12.2,2.4,91.0,1,0,1,3,0
TXN00073681,3259,2023-04-19 06:21:30.537708,30.5,healthcare,6,2,0.1,2.2,184.0,0,0,0,0,0
TXN00123052,3915,2023-04-23 15:06:22.722546,25.11,online_retail,15,6,11.7,1.4,1.0,1,0,1,2,0
TXN00113120,1263,2023-10-19 06:02:28.429765,117.14,utilities,6,3,4.5,3.0,107.0,0,0,1,1,0
TXN00056323,471,2023-07-11 19:15:53.084648,44.5,online_retail,19,1,9.0,3.4,37.0,0,0,1,1,0
TXN00013903,1977,2023-12-13 02:14:03.311605,22.29,healthcare,2,2,3.2,1.9,91.0,0,1,1,3,0
TXN00081288,3249,2023-06-07 17:24:14.294968,33.26,grocery,17,2,8.5,2.3,85.0,0,0,0,1,0
TXN00047614,4729,2023-02-21 03:33:34.981492,35.32,online_retail,3,1,3.8,3.8,242.0,0,1,2,1,0
TXN00116717,3702,2023-07-27 22:13:10.390519,91.25,gas_station,22,3,11.6,0.4,286.0,0,1,0,1,0
TXN00050707,566,2023-07-13 16:26:16.140939,112.35,restaurant,16,3,10.3,0.9,154.0,0,0,0,0,0
TXN00016175,2578,2023-01-17 14:57:27.790949,62.5,grocery,14,1,23.3,1.5,309.0,0,0,0,0,0
TXN00076704,178,2023-09-03 10:19:53.986777,90.03,grocery,10,6,4.6,1.3,50.0,1,0,0,1,0
TXN00075399,2476,2023-06-16 03:18:36.663806,9.21,entertainment,3,4,15.5,3.3,217.0,0,1,0,1,0
TXN00009899,737,2023-12-10 18:52:34.755916,46.32,restaurant,18,6,1.0,1.4,288.0,1,0,0,2,0
TXN00046289,3219,2023-05-07 14:44:41.567799,30.22,restaurant,14,6,11.7,3.0,28.0,1,0,1,3,0
TXN00082692,4804,2023-10-13 08:58:05.546719,47.89,grocery,8,4,0.9,2.0,150.0,0,0,1,1,0
TXN00084363,2053,2023-10-18 02:17:39.690076,24.85,gas_station,2,2,3.0,3.7,405.0,0,1,0,0,0
TXN00038829,90,2023-04-01 23:32:00.802485,30.29,grocery,23,5,5.0,6.6,87.0,1,1,0,4,0
TXN00029511,2157,2023-02-15 01:59:11.093418,134.86,restaurant,1,2,2.0,2.7,393.0,0,1,0,0,0
TXN00112852,98,2023-11-25 17:42:11.326528,66.84,grocery,17,5,0.2,3.1,43.0,1,0,0,0,0
TXN00101868,2534,2023-02-07 20:02:08.065552,101.22,travel,20,1,3.8,5.1,353.0,0,0,1,1,0
TXN00060989,83,2023-10-21 09:44:18.387699,29.08,utilities,9,5,0.6,6.9,31.0,1,0,1,1,0
TXN00110473,4390,2023-10-02 01:17:19.424851,53.17,grocery,1,0,0.5,3.2,300.0,0,1,1,2,0
TXN00008751,3982,2023-04-25 16:13:11.433572,49.6,grocery,16,1,7.8,1.9,93.0,0,0,2,4,0
TXN00098590,1378,2023-09-06 09:59:20.264927,11.8,healthcare,9,2,3.6,8.0,291.0,0,0,0,1,0
TXN00055624,3541,2023-05-15 09:29:26.040768,29.02,online_retail,9,0,0.2,0.2,48.0,0,0,0,1,0
TXN00112119,3979,2023-01-11 01:57:08.254638,19.45,travel,1,2,7.1,0.2,96.0,0,1,0,0,0
TXN00120015,877,2023-02-28 10:22:49.773899,895.4,restaurant,10,1,2.2,5.0,167.0,0,0,0,2,0
TXN00074739,343,2023-07-30 03:28:13.450482,11.54,electronics,3,6,8.6,1.7,129.0,1,1,0,2,0
TXN00124529,3286,2023-11-10 19:28:58.731031,15.39,online_retail,19,4,8.1,0.1,23.0,0,0,0,0,0
TXN00001423,122,2023-05-26 19:05:13.993148,16.55,restaurant,19,4,4.4,6.9,201.0,0,0,0,5,0
TXN00100692,2636,2023-05-07 17:13:38.035596,113.17,online_retail,17,6,12.1,0.1,154.0,1,0,0,1,0
TXN00014349,2816,2023-02-27 17:53:24.375823,71.46,restaurant,17,0,4.1,1.1,135.0,0,0,1,2,0
TXN00006544,3340,2023-09-04 04:51:15.246773,28.56,grocery,4,0,3.3,3.9,62.0,0,1,0,1,0
TXN00094916,1480,2023-07-17 10:36:13.961692,24.14,utilities,10,0,8.2,4.5,170.0,0,0,0,0,0
TXN00041256,772,2023-04-13 05:10:32.482747,4.86,grocery,5,3,23.1,1.5,264.0,0,1,0,1,0
TXN00021582,3725,2023-07-16 09:38:30.825466,5.39,restaurant,9,6,14.1,0.9,66.0,1,0,0,0,0
TXN00128089,149,2023-03-22 16:30:03.538987,45.07,gas_station,16,2,4.5,1.1,225.0,0,0,2,1,0
TXN00106160,4768,2023-08-15 12:20:11.879884,357.26,online_retail,12,1,1.5,1.1,92.0,0,0,1,0,0
TXN00102595,1732,2023-11-12 04:49:24.692884,41.49,gas_station,4,6,1.8,1.1,551.0,1,1,0,1,0
TXN00012536,3534,2023-06-08 00:13:38.427920,17.71,utilities,0,3,0.8,0.8,38.0,0,1,0,2,0
TXN00089185,2532,2023-07-31 07:56:27.148339,20.58,grocery,7,0,4.1,4.1,144.0,0,0,0,1,0
TXN00088009,1966,2023-06-28 04:22:14.368057,34.1,grocery,4,2,6.6,0.2,267.0,0,1,0,0,0
TXN00087625,440,2023-12-26 15:48:41.306073,172.96,healthcare,15,1,1.3,1.2,265.0,0,0,0,3,0
TXN00022982,1894,2023-12-30 12:04:03.703847,193.46,online_retail,12,5,5.7,4.5,304.0,1,0,0,1,0
TXN00128279,715,2023-02-28 10:18:18.271118,4.48,restaurant,10,1,0.1,5.5,82.0,0,0,1,4,0
TXN00084114,81,2023-03-07 07:17:11.507566,41.78,electronics,7,1,2.0,2.3,198.0,0,0,2,1,0
TXN00120083,1040,2023-01-11 09:46:41.691668,44.69,healthcare,9,2,3.6,3.6,84.0,0,0,0,4,0
TXN00034533,3506,2023-12-18 17:20:06.363535,353.84,restaurant,17,0,5.2,0.4,9.0,0,0,0,2,0
TXN00089104,2390,2023-11-07 23:44:21.422533,9.99,online_retail,23,1,6.5,0.9,45.0,0,1,0,1,0
TXN00096069,723,2023-03-02 03:35:26.062565,55.59,entertainment,3,3,12.2,1.6,145.0,0,1,0,1,0
TXN00105692,2433,2023-02-15 04:50:46.588202,83.32,cash_advance,4,2,11.6,3.9,14.0,0,1,0,1,0
TXN00006572,1976,2023-05-14 14:21:36.344521,83.41,grocery,14,6,3.6,1.4,111.0,1,0,0,4,0
TXN00129565,886,2023-10-30 20:50:15.617397,29.78,grocery,20,0,9.6,4.7,468.0,0,0,0,1,0
TXN00111856,4807,2023-06-13 22:15:53.875514,8.87,restaurant,22,1,1.1,1.2,59.0,0,1,0,1,0
TXN00079137,4895,2023-06-08 04:54:42.591613,6.76,restaurant,4,3,0.5,1.9,548.0,0,1,0,0,0
TXN00096420,4286,2023-07-28 12:21:53.242172,66.91,online_retail,12,4,10.4,1.5,14.0,0,0,0,2,0
TXN00062967,156,2023-07-13 01:48:28.021207,14.91,grocery,1,3,1.7,0.1,148.0,0,1,1,0,0
TXN00117757,489,2023-01-28 04:28:18.966803,50.62,grocery,4,5,1.2,9.8,541.0,1,1,0,1,0
TXN00118222,3576,2023-04-10 09:14:19.866954,89.53,healthcare,9,0,2.4,0.0,107.0,0,0,0,2,0
TXN00074358,4347,2023-09-15 16:49:45.759627,153.99,utilities,16,4,1.9,2.5,144.0,0,0,0,3,0
TXN00048632,1234,2023-08-05 14:54:44.745170,10.88,travel,14,5,0.5,0.5,217.0,1,0,0,2,0
TXN00052264,4172,2023-05-12 18:18:49.034233,128.48,healthcare,18,4,8.6,12.2,180.0,0,0,0,1,0
TXN00024654,2289,2023-04-11 20:59:37.333534,40.96,travel,20,1,6.8,0.4,241.0,0,0,1,2,0
TXN00108775,1777,2023-08-05 10:48:40.361344,118.05,grocery,10,5,1.5,1.8,31.0,1,0,0,0,0
TXN00034402,774,2023-12-10 21:56:59.312219,318.08,restaurant,21,6,1.0,5.4,345.0,1,0,0,2,0
TXN00113042,2273,2023-07-03 21:04:53.400590,111.91,grocery,21,0,5.3,2.0,38.0,0,0,0,1,0
TXN00122615,4527,2023-11-17 19:12:58.239708,190.03,travel,19,4,2.4,1.3,413.0,0,0,1,4,0
TXN00037684,2706,2023-11-14 10:14:01.385943,55.57,restaurant,10,1,10.8,0.3,218.0,0,0,0,2,0
TXN00015945,103,2023-05-17 19:41:41.688369,138.37,grocery,19,2,1.5,7.0,167.0,0,0,0,0,0
TXN00127704,2373,2023-02-03 03:11:00.672525,38.09,online_retail,3,4,2.8,2.2,414.0,0,1,1,1,0
TXN00103361,2660,2023-06-10 17:46:19.647690,21.77,grocery,17,5,0.9,0.3,252.0,1,0,0,2,0
TXN00009184,3119,2023-06-07 21:02:09.843439,9.33,grocery,21,2,2.1,3.1,685.0,0,0,0,0,0
TXN00037542,1461,2023-06-01 10:32:28.948952,39.27,grocery,10,3,3.7,0.7,14.0,0,0,0,0,0
TXN00006387,1500,2023-10-14 22:02:35.668865,93.56,online_retail,22,5,0.2,3.3,76.0,1,1,0,0,0
TXN00116767,2726,2023-04-11 09:46:21.768972,144.0,restaurant,9,1,1.7,5.7,309.0,0,0,1,1,0
TXN00097587,1228,2023-05-25 14:27:15.033587,97.06,electronics,14,3,2.2,8.1,318.0,0,0,0,3,0
TXN00093421,2624,2023-04-13 01:11:26.126743,180.16,gas_station,1,3,9.1,9.1,145.0,0,1,0,0,0
TXN00048928,2705,2023-12-06 21:08:56.482360,21.23,gas_station,21,2,1.4,3.1,55.0,0,0,1,3,0
TXN00055320,2386,2023-03-03 21:17:09.553675,192.17,grocery,21,4,15.6,1.8,27.0,0,0,0,1,0
TXN00062489,2516,2023-02-25 21:43:52.227772,13.89,grocery,21,5,3.0,8.0,207.0,1,0,0,1,0
TXN00111541,536,2023-05-23 07:25:00.883317,69.94,online_retail,7,1,2.1,0.3,123.0,0,0,0,0,0
TXN00080655,3739,2023-05-16 16:17:22.025394,72.19,cash_advance,16,1,0.7,4.2,105.0,0,0,2,3,0
TXN00019103,2350,2023-07-14 23:51:30.193934,134.44,healthcare,23,4,0.2,0.6,91.0,0,1,0,2,0
TXN00079439,4132,2023-12-30 05:47:06.324833,190.02,healthcare,5,5,0.2,0.4,145.0,1,1,1,0,0
TXN00085938,4401,2023-11-16 16:26:19.750352,88.27,restaurant,16,3,2.1,0.3,344.0,0,0,1,2,0
TXN00057953,4215,2023-10-15 04:37:42.420607,33.86,restaurant,4,6,10.7,2.5,11.0,1,1,1,0,0
TXN00065617,2579,2023-10-08 12:17:54.043186,34.8,online_retail,12,6,1.2,0.6,145.0,1,0,1,0,0
TXN00055539,4012,2023-08-18 10:21:45.365337,34.93,grocery,10,4,10.0,0.5,106.0,0,0,0,1,0
TXN00052115,1726,2023-04-10 18:20:00.019220,29.93,travel,18,0,1.1,3.8,132.0,0,0,0,3,0
TXN00105354,2090,2023-08-20 00:01:46.826472,54.98,restaurant,0,6,0.1,3.7,132.0,1,1,2,0,0
TXN00036526,3628,2023-03-16 07:34:27.390511,225.51,grocery,7,3,1.6,2.0,77.0,0,0,0,0,0
TXN00043297,995,2023-01-19 15:31:35.661606,87.49,grocery,15,3,1.3,6.2,77.0,0,0,1,3,0
TXN00129911,925,2023-03-24 13:45:02.982282,10.71,gas_station,13,4,0.795092878543503,0.5,8.0,0,0,5,14,1
TXN00058546,1105,2023-04-02 17:11:46.670814,98.15,restaurant,17,6,7.0,0.1,82.0,1,0,0,1,0
TXN00049426,2748,2023-11-12 03:29:25.745104,8.68,gas_station,3,6,1.0,0.9,177.0,1,1,0,0,0
TXN00094791,4693,2023-09-12 16:01:07.770040,47.57,entertainment,16,1,3.9,3.9,350.0,0,0,0,0,0
TXN00123423,3626,2023-03-03 08:40:05.469057,158.25,electronics,8,4,3.8,0.3,51.0,0,0,0,5,0
TXN00054386,3573,2023-11-10 03:18:33.785157,71.08,cash_advance,3,4,3.7,6.5,203.0,0,1,1,0,0
TXN00097364,1045,2023-05-26 16:32:51.630230,130.73,gas_station,16,4,17.2,2.1,108.0,0,0,1,2,0
TXN00013114,4155,2023-09-15 10:39:17.060394,85.75,grocery,10,4,0.6,0.2,126.0,0,0,0,3,0
TXN00094742,2306,2023-12-12 05:30:06.165474,55.14,restaurant,5,1,5.9,0.5,164.0,0,1,2,3,0
TXN00037624,2110,2023-06-05 02:58:02.732773,79.03,restaurant,2,0,3.8,1.6,835.0,0,1,0,2,0
TXN00048692,866,2023-04-01 09:47:29.671052,78.35,healthcare,9,5,12.9,4.3,16.0,1,0,0,0,0
TXN00115626,878,2023-08-03 16:22:12.560778,75.39,grocery,16,3,8.1,0.6,151.0,0,0,1,1,0
TXN00112633,2434,2023-09-06 07:45:54.400088,98.57,restaurant,7,2,13.8,3.2,107.0,0,0,0,3,0
TXN00005196,3578,2023-05-22 23:29:30.927582,31.48,online_retail,23,0,24.5,0.5,100.0,0,1,0,0,0
TXN00113661,4982,2023-10-17 06:20:52.982589,469.9,online_retail,6,1,2.3,1.7,347.0,0,0,0,1,0
TXN00129026,277,2023-01-27 19:32:47.734692,70.62,online_retail,19,4,1.7,2.4,233.0,0,0,1,5,0
TXN00084952,2093,2023-03-02 15:01:49.090937,73.93,grocery,15,3,24.4,7.9,759.0,0,0,1,0,0
TXN00113170,2123,2023-01-18 11:34:05.861854,82.6,grocery,11,2,0.4,0.2,81.0,0,0,0,2,0
TXN00112610,2836,2023-05-01 05:31:55.764491,22.13,electronics,5,0,1.2,0.4,59.0,0,1,1,4,0
TXN00094135,4672,2023-12-28 21:57:04.984361,78.61,restaurant,21,3,0.2,9.7,207.0,0,0,0,3,0
TXN00032128,1031,2023-12-18 15:38:33.864221,249.83,restaurant,15,0,4.2,10.1,153.0,0,0,0,0,0
TXN00086923,1648,2023-07-05 09:56:04.654754,40.03,grocery,9,2,1.7,0.0,148.0,0,0,1,0,0
TXN00092272,2544,2023-07-11 18:22:22.814802,223.41,online_retail,18,1,9.2,2.4,11.0,0,0,0,0,0
TXN00071192,3575,2023-02-06 20:15:07.172935,26.52,gas_station,20,0,8.3,5.0,38.0,0,0,0,2,0
TXN00123289,181,2023-03-03 12:21:59.277096,21.29,travel,12,4,5.0,1.6,2.0,0,0,0,0,0
TXN00109973,863,2023-11-14 02:05:50.193689,107.05,electronics,2,1,18.7,4.2,62.0,0,1,0,0,0
TXN00014365,2823,2023-07-10 17:43:55.215007,53.89,grocery,17,0,1.8,1.5,341.0,0,0,0,0,0
TXN00012576,3878,2023-09-10 02:18:17.762793,41.7,grocery,2,6,1.4,7.0,47.0,1,1,1,0,0
TXN00104044,1067,2023-12-08 21:43:29.455297,31.08,electronics,21,4,7.9,0.3,25.0,0,0,1,0,0
TXN00077205,3826,2023-03-18 14:25:31.441854,17.94,restaurant,14,5,0.8,4.8,295.0,1,0,0,0,0
TXN00020872,3002,2023-05-07 00:49:21.366121,92.77,grocery,0,6,1.9,2.1,277.0,1,1,0,0,0
TXN00113797,705,2023-10-18 11:41:05.168858,183.82,online_retail,11,2,4.2,0.8,1144.0,0,0,0,2,0
TXN00012427,2166,2023-04-01 02:28:14.220451,34.78,online_retail,2,5,0.2,11.4,117.0,1,1,0,2,0
TXN00026961,3010,2023-09-26 17:03:23.851104,20.97,restaurant,17,1,0.4,9.0,168.0,0,0,0,3,0
TXN00083151,2348,2023-11-16 04:02:09.488175,272.59,electronics,4,3,4.0,0.4,319.0,0,1,0,5,0
TXN00061606,3983,2023-11-11 10:16:05.126643,205.11,restaurant,10,5,4.5,0.9,316.0,1,0,0,5,0
TXN00112758,2866,2023-04-26 06:37:51.719961,62.33,travel,6,2,15.6,3.9,210.0,0,0,1,3,0
TXN00124112,1823,2023-07-07 11:06:53.852959,23.46,restaurant,11,4,6.2,8.0,251.0,0,0,1,1,0
TXN00101439,1275,2023-05-06 20:03:33.528243,6.43,online_retail,20,5,2.5,1.5,21.0,1,0,1,2,0
TXN00091723,3839,2023-04-24 02:04:59.126657,63.42,online_retail,2,0,0.9,1.5,365.0,0,1,0,0,0
TXN00117695,4944,2023-01-28 04:37:51.868374,59.85,grocery,4,5,9.8,1.4,229.0,1,1,1,3,0
TXN00053922,2702,2023-10-26 11:38:37.681969,159.64,grocery,11,3,0.6,1.5,35.0,0,0,1,2,0
TXN00072708,3058,2023-04-18 10:44:52.030699,14.73,electronics,10,1,4.0,1.4,325.0,0,0,0,1,0
TXN00076586,1037,2023-07-30 02:31:12.026591,7.7,travel,2,6,9.6,2.3,163.0,1,1,1,3,0
TXN00070210,2218,2023-09-09 21:10:49.738302,54.8,gas_station,21,5,1.5,0.8,19.0,1,0,0,1,0
TXN00081909,3632,2023-05-23 20:28:41.623125,60.08,utilities,20,1,1.0,2.9,270.0,0,0,1,3,0
TXN00000569,440,2023-11-04 11:00:42.075926,97.64,gas_station,11,5,0.6,2.0,149.0,1,0,0,0,0
TXN00020545,460,2023-02-28 20:05:22.549498,24.73,grocery,20,1,5.5,0.7,6.0,0,0,0,1,0
TXN00086494,2220,2023-05-02 05:35:44.002592,69.46,grocery,5,1,5.2,0.5,36.0,0,1,1,1,0
TXN00012419,635,2023-08-12 13:44:00.057988,28.3,grocery,13,5,1.2,3.6,197.0,1,0,2,1,0
TXN00021364,3094,2023-04-25 15:03:12.394545,18.06,grocery,15,1,7.2,0.5,63.0,0,0,0,0,0
TXN00109645,4139,2023-01-18 01:57:06.902933,44.4,entertainment,1,2,2.6,7.2,209.0,0,1,1,2,0
TXN00038912,4851,2023-05-19 15:41:01.482765,32.36,electronics,15,4,4.6,0.7,44.0,0,0,1,1,0
TXN00115009,4479,2023-03-06 03:41:21.953621,22.84,utilities,3,0,1.6,0.6,103.0,0,1,1,3,0
TXN00076072,1050,2023-03-24 11:42:25.608579,47.62,grocery,11,4,3.9,2.9,69.0,0,0,0,1,0
TXN00037128,4659,2023-01-09 11:42:41.276558,68.8,gas_station,11,0,1.6,0.9,285.0,0,0,0,5,0
TXN00017625,4976,2023-02-04 22:27:37.479555,41.63,online_retail,22,5,7.1,0.0,464.0,1,1,0,4,0
TXN00112043,1647,2023-08-25 16:30:12.370289,49.52,restaurant,16,4,10.1,2.0,4.0,0,0,1,0,0
TXN00113360,4195,2023-03-01 21:27:46.288130,28.18,gas_station,21,2,0.3,1.4,27.0,0,0,1,4,0
TXN00103598,2685,2023-03-28 18:25:06.283833,71.05,restaurant,18,1,7.8,1.6,8.0,0,0,0,0,0
TXN00084461,4332,2023-11-16 19:52:56.139101,67.61,entertainment,19,3,2.7,4.0,23.0,0,0,0,0,0
TXN00018113,1626,2023-10-10 22:04:11.283506,37.59,online_retail,22,1,11.7,4.6,18.0,0,1,0,0,0
TXN00104416,689,2023-10-20 15:12:54.270016,15.49,restaurant,15,4,5.0,2.1,173.0,0,0,0,3,0
TXN00018592,2933,2023-11-26 23:06:06.671442,27.47,restaurant,23,6,6.7,0.5,319.0,1,1,0,0,0
TXN00071825,3300,2023-04-13 01:08:11.132444,120.46,grocery,1,3,1.5,6.0,284.0,0,1,2,0,0
TXN00119484,4003,2023-02-22 12:20:17.639245,177.68,gas_station,12,2,8.4,0.1,12.0,0,0,0,0,0
TXN00087574,3671,2023-01-19 12:49:06.942618,39.05,grocery,12,3,11.0,2.1,14.0,0,0,1,0,0
TXN00005143,3459,2023-05-11 07:17:24.753653,20.23,grocery,7,3,9.1,3.3,196.0,0,0,0,4,0
TXN00073261,1539,2023-02-07 01:21:06.603747,38.88,gas_station,1,1,9.1,6.7,169.0,0,1,0,1,0
TXN00083619,1508,2023-07-28 00:25:24.343300,36.72,entertainment,0,4,2.9,3.9,527.0,0,1,1,2,0
TXN00126532,1254,2023-04-26 04:30:13.012712,15.96,entertainment,4,2,2.2,0.8,17.0,0,1,0,1,0
TXN00058611,4404,2023-08-10 22:15:34.638444,131.03,restaurant,22,3,5.2,2.0,13.0,0,1,0,0,0
TXN00081766,3793,2023-08-17 17:05:42.297805,51.67,grocery,17,3,2.0,0.3,115.0,0,0,0,0,0
TXN00031259,1675,2023-01-24 13:12:39.054553,55.51,online_retail,13,1,2.5,0.3,70.0,0,0,0,1,0
TXN00122872,1347,2023-11-22 21:49:50.739907,13.74,grocery,21,2,7.4,0.6,116.0,0,0,0,2,0
TXN00016439,3442,2023-04-06 16:26:48.982099,87.7,entertainment,16,3,0.9,2.0,60.0,0,0,1,2,0
TXN00103621,527,2023-10-28 23:44:52.412157,153.01,online_retail,23,5,10.1,12.6,297.0,1,1,0,1,0
TXN00096286,806,2023-08-30 19:56:50.041136,35.77,restaurant,19,2,0.7,0.8,270.0,0,0,1,3,0
TXN00049329,2148,2023-10-09 09:34:59.443047,70.82,gas_station,9,0,2.9,7.0,214.0,0,0,1,4,0
TXN00050611,3035,2023-09-18 00:56:55.695077,119.78,restaurant,0,0,4.1,4.2,222.0,0,1,0,3,0
TXN00014596,2197,2023-02-19 22:00:05.121701,17.75,grocery,22,6,2.7,1.9,270.0,1,1,0,0,0
TXN00052848,702,2023-09-08 04:23:29.438571,89.7,healthcare,4,4,6.4,2.8,443.0,0,1,2,1,0
TXN00023617,2447,2023-08-10 01:04:57.930150,52.4,gas_station,1,3,0.8,2.6,177.0,0,1,1,4,0
TXN00012782,4681,2023-02-04 02:21:28.648732,306.31,entertainment,2,5,7.5,2.8,8.0,1,1,0,1,0
TXN00125910,2718,2023-09-23 21:10:49.404305,43.58,grocery,21,5,1.6,0.2,199.0,1,0,0,0,0
TXN00006086,636,2023-10-12 17:26:42.941459,68.55,online_retail,17,3,15.7,3.0,185.0,0,0,0,0,0
TXN00069747,1501,2023-12-15 08:22:15.910292,17.0,grocery,8,4,3.3,2.7,149.0,0,0,0,5,0
TXN00010431,4312,2023-03-08 16:02:05.793638,88.39,grocery,16,2,3.8,0.1,241.0,0,0,0,1,0
TXN00085568,3469,2023-07-27 02:51:09.222258,10.2,electronics,2,3,8.0,1.2,591.0,0,1,0,1,0
TXN00068218,1994,2023-02-15 20:12:21.433195,105.06,restaurant,20,2,4.4,3.2,89.0,0,0,0,2,0
TXN00026972,2754,2023-11-15 10:00:43.533167,47.36,online_retail,10,2,19.6,6.9,520.0,0,0,1,0,0
TXN00044904,4918,2023-08-15 12:28:25.473069,36.67,gas_station,12,1,1.8,8.6,316.0,0,0,0,2,0
TXN00026849,792,2023-10-19 17:15:58.306602,41.73,gas_station,17,3,1.7,0.5,41.0,0,0,0,3,0
TXN00120626,1354,2023-01-11 06:13:47.063063,16.7,entertainment,6,2,5.3,0.2,731.0,0,0,1,3,0
TXN00025730,1594,2023-11-11 08:50:06.608795,18.05,grocery,8,5,0.6,4.1,44.0,1,0,0,3,0
TXN00101302,4032,2023-09-26 23:24:10.459527,115.76,online_retail,23,1,3.4,0.8,181.0,0,1,0,1,0
TXN00042077,1406,2023-07-21 03:37:11.252908,80.78,healthcare,3,4,4.7,3.9,32.0,0,1,0,0,0
TXN00003228,3395,2023-06-14 00:06:23.528368,148.17,travel,0,2,2.5,3.1,9.0,0,1,0,2,0
TXN00086385,4782,2023-02-11 11:06:04.752937,82.3,entertainment,11,5,8.9,13.8,271.0,1,0,1,0,0
TXN00117310,4878,2023-05-07 03:09:06.909046,46.23,grocery,3,6,2.6,3.7,99.0,1,1,0,3,0
TXN00032398,267,2023-09-03 07:24:02.647991,86.77,restaurant,7,6,11.1,0.2,63.0,1,0,0,0,0
TXN00096603,4244,2023-03-14 23:35:24.126387,41.07,restaurant,23,1,8.7,0.7,30.0,0,1,0,0,0
TXN00062315,1287,2023-06-09 21:47:32.463980,17.97,restaurant,21,4,4.3,4.0,363.0,0,0,0,3,0
TXN00011478,2543,2023-02-06 12:57:33.038916,30.57,restaurant,12,0,1.3,0.8,55.0,0,0,1,1,0
TXN00036544,4751,2023-04-19 19:32:22.501324,43.34,entertainment,19,2,15.5,0.1,100.0,0,0,0,0,0
TXN00096923,3743,2023-04-09 05:24:37.605889,154.35,restaurant,5,6,28.9,1.5,121.0,1,1,0,2,0
TXN00093067,2040,2023-08-31 20:33:51.377066,49.05,restaurant,20,3,11.2,1.5,324.0,0,0,0,0,0
TXN00034877,3367,2023-07-09 12:20:25.119146,159.14,grocery,12,6,10.7,5.5,32.0,1,0,1,1,0
TXN00082671,63,2023-11-23 02:50:07.339754,38.67,grocery,2,3,3.2,1.4,353.0,0,1,1,3,0
TXN00078115,3003,2023-07-16 07:06:13.861295,116.08,grocery,7,6,26.2,7.4,17.0,1,0,0,0,0
TXN00019743,3281,2023-12-26 22:25:30.715128,131.27,gas_station,22,1,14.8,8.7,56.0,0,1,1,1,0
TXN00092387,1767,2023-02-06 05:08:41.534511,16.71,gas_station,5,0,25.1,2.2,105.0,0,1,1,0,0
TXN00025077,4833,2023-10-07 14:00:09.462173,112.49,utilities,14,5,5.9,3.2,577.0,1,0,0,2,0
TXN00011454,3980,2023-08-25 19:11:48.513945,31.04,restaurant,19,4,20.4,11.7,272.0,0,0,0,2,0
TXN00009692,4082,2023-02-04 19:53:32.416780,58.93,restaurant,19,5,2.0,1.5,13.0,1,0,1,0,0
TXN00028666,3050,2023-12-29 14:28:01.478742,49.06,electronics,14,4,4.8,5.5,69.0,0,0,2,0,0
TXN00103810,948,2023-12-16 08:52:57.895401,17.94,electronics,8,5,2.5,5.3,107.0,1,0,0,1,0
TXN00056108,3428,2023-02-24 07:21:08.272334,39.47,online_retail,7,4,9.4,0.6,128.0,0,0,1,0,0
TXN00035506,709,2023-05-22 15:25:51.406337,101.5,grocery,15,0,7.3,2.0,855.0,0,0,0,0,0
TXN00111501,4232,2023-04-08 06:43:30.446201,78.89,travel,6,5,10.7,3.6,42.0,1,0,1,3,0
TXN00049788,1003,2023-11-02 14:15:20.891655,123.12,online_retail,14,3,18.2,0.6,509.0,0,0,2,3,0
TXN00058661,1975,2023-03-28 07:39:29.046608,16.09,gas_station,7,1,23.0,4.2,346.0,0,0,1,0,0
TXN00037037,1183,2023-07-18 12:20:11.658142,17.02,online_retail,12,1,4.3,10.8,59.0,0,0,0,0,0
TXN00081602,3007,2023-09-05 06:34:54.398663,20.1,travel,6,1,2.1,2.6,100.0,0,0,0,1,0
TXN00103428,2261,2023-02-26 16:38:18.772787,40.63,healthcare,16,6,0.9,0.3,66.0,1,0,2,2,0
TXN00058753,2288,2023-06-15 14:16:45.198527,67.45,gas_station,14,3,7.7,11.6,176.0,0,0,0,3,0
TXN00122817,2375,2023-05-03 12:09:36.142939,59.6,grocery,12,2,1.2,0.5,264.0,0,0,0,0,0
TXN00109711,2291,2023-06-16 07:00:50.882375,120.27,gas_station,7,4,0.6,0.5,166.0,0,0,1,1,0
TXN00077108,4612,2023-01-07 14:32:57.094139,128.04,restaurant,14,5,3.6,0.0,141.0,1,0,0,0,0
TXN00109225,3948,2023-12-31 00:48:25.489423,37.0,grocery,0,6,0.8,0.0,72.0,1,1,0,0,0
TXN00032989,3150,2023-06-06 15:20:37.782151,144.03,restaurant,15,1,12.5,0.3,29.0,0,0,0,0,0
TXN00076060,3152,2023-01-25 04:52:45.274187,200.06,grocery,4,2,4.9,3.9,10.0,0,1,0,4,0
TXN00071552,1647,2023-05-25 20:05:21.992355,39.2,restaurant,20,3,4.4,5.3,72.0,0,0,1,1,0
TXN00006052,2205,2023-02-19 05:18:46.541260,36.57,restaurant,5,6,1.4,1.8,68.0,1,1,0,2,0
TXN00002904,958,2023-01-26 05:27:43.017636,207.36,utilities,5,3,13.1,0.7,446.0,0,1,1,2,0
TXN00035462,3142,2023-12-09 13:08:20.962576,61.52,travel,13,5,28.0,0.2,20.0,1,0,1,1,0
